id,user_id,part,loc_id,img_id,attractiveness,familiarity,uniqueness,friendliness,pleasure,arousal,dominance,golden_answer,start_time,end_time
875,15,1,,152,3,no,3,no,0.08888888888888898,-0.997708614978047,-0.15277777777777773,,2017-03-27 11:36:25.000000,2017-03-27 11:37:32.000000
876,14,1,,93,3,yes,3,yes,0.4777777777777777,-0.9211932320787811,0.4027777777777778,,2017-03-27 11:36:45.000000,2017-03-27 11:37:35.000000
877,16,1,,125,4,yes,3,yes,0.8777777777777779,0.597100816594732,0.625,,2017-03-27 11:36:52.000000,2017-03-27 11:37:45.000000
878,14,1,,87,3,yes,3,no,0.033333333333333305,-0.9970749873963014,-0.1750000000000001,,2017-03-27 11:36:57.000000,2017-03-27 11:37:51.000000
879,15,1,,107,4,yes,4,yes,0.8,0.20632928530448424,0.33611111111111114,,2017-03-27 11:36:54.000000,2017-03-27 11:37:53.000000
880,16,1,,89,1,yes,1,no,0.2333333333333334,-0.9939192614118728,-0.24166666666666672,,2017-03-27 11:37:07.000000,2017-03-27 11:38:04.000000
881,14,1,,104,3,yes,3,yes,0.25555555555555554,-0.9929189224297311,0.2027777777777778,,2017-03-27 11:37:15.000000,2017-03-27 11:38:10.000000
882,16,1,,145,3,no,4,yes,0.5000000000000001,-0.9004056663271096,0.31388888888888894,,2017-03-27 11:37:26.000000,2017-03-27 11:38:19.000000
883,14,1,,150,3,yes,3,no,0.1444444444444444,-0.997909119311801,0.11388888888888883,,2017-03-27 11:37:32.000000,2017-03-27 11:38:34.000000
884,16,1,,139,1,yes,1,no,-0.011111111111111061,-0.9319969810330788,-0.4638888888888889,,2017-03-27 11:37:41.000000,2017-03-27 11:38:36.000000
885,15,1,,158,4,no,4,yes,0.3999999999999999,-0.48962632992449573,0.6694444444444445,,2017-03-27 11:37:15.000000,2017-03-27 11:38:40.000000
886,14,1,,135,3,yes,3,no,0.033333333333333305,-0.9993836462769206,-0.01944444444444451,,2017-03-27 11:37:57.000000,2017-03-27 11:38:47.000000
887,16,1,,112,3,yes,2,yes,0.4555555555555556,-0.9377769280524884,0.2027777777777778,,2017-03-27 11:37:58.000000,2017-03-27 11:38:51.000000
