id,user_id,part,loc_id,img_id,attractiveness,familiarity,uniqueness,friendliness,pleasure,arousal,dominance,golden_answer,start_time,end_time
858,16,1,,87,1,yes,1,no,0.1888888888888889,-0.9901034022080508,-0.2861111111111112,,2017-03-27 11:35:03.000000,2017-03-27 11:35:56.000000
859,14,1,,105,3,yes,3,yes,0.4777777777777777,-0.9211932320787811,0.06944444444444448,,2017-03-27 11:35:01.000000,2017-03-27 11:36:02.000000
860,16,1,,149,2,yes,2,no,0.12222222222222229,-0.5982964844519537,-0.6416666666666666,,2017-03-27 11:35:18.000000,2017-03-27 11:36:10.000000
861,14,1,,139,3,yes,3,yes,0.2777777777777779,-0.9909665238845049,0.11388888888888883,,2017-03-27 11:35:24.000000,2017-03-27 11:36:14.000000
862,15,1,,102,3,no,4,yes,0.17777777777777773,-0.9782212590204664,0.3583333333333334,,2017-03-27 11:35:01.000000,2017-03-27 11:36:27.000000
863,14,1,,146,4,yes,3,yes,0.6111111111111112,-0.6963867240216575,0.3583333333333334,,2017-03-27 11:35:36.000000,2017-03-27 11:36:28.000000
864,16,1,,110,3,no,3,yes,0.3444444444444445,-0.9812793546022335,0.06944444444444448,,2017-03-27 11:35:32.000000,2017-03-27 11:36:28.000000
865,16,1,,129,1,yes,1,no,0.1444444444444444,-0.9667787098562698,-0.3972222222222223,,2017-03-27 11:35:50.000000,2017-03-27 11:36:41.000000
866,14,1,,84,3,yes,3,yes,0.32222222222222235,-0.9829057624523566,0.33611111111111114,,2017-03-27 11:35:50.000000,2017-03-27 11:36:42.000000
867,15,1,,123,4,no,4,yes,0.8666666666666667,0.5488794051240125,0.38055555555555554,,2017-03-27 11:35:50.000000,2017-03-27 11:36:47.000000
868,16,1,,107,5,yes,4,yes,0.9222222222222224,0.7600914523867437,0.7583333333333334,,2017-03-27 11:36:03.000000,2017-03-27 11:36:59.000000
869,14,1,,131,4,yes,3,yes,0.4777777777777777,-0.9211932320787811,0.44722222222222224,,2017-03-27 11:36:05.000000,2017-03-27 11:37:00.000000
870,15,1,,106,4,yes,3,yes,0.8444444444444446,0.4439446777788574,0.2027777777777778,,2017-03-27 11:36:09.000000,2017-03-27 11:37:03.000000
871,14,1,,129,4,yes,3,yes,0.5444444444444446,-0.8423258860356001,0.33611111111111114,,2017-03-27 11:36:22.000000,2017-03-27 11:37:12.000000
872,16,0,,10001,5,yes,4,yes,0.8111111111111112,0.26843125986394867,0.6472222222222224,a101,2017-03-27 11:36:21.000000,2017-03-27 11:37:17.000000
873,14,1,,132,4,yes,3,yes,0.6111111111111112,-0.6963867240216575,0.5583333333333333,,2017-03-27 11:36:34.000000,2017-03-27 11:37:22.000000
874,16,1,,84,4,yes,3,yes,0.8333333333333334,0.3875883744082167,0.7583333333333334,,2017-03-27 11:36:39.000000,2017-03-27 11:37:31.000000
875,15,1,,152,3,no,3,no,0.08888888888888898,-0.997708614978047,-0.15277777777777773,,2017-03-27 11:36:25.000000,2017-03-27 11:37:32.000000
876,14,1,,93,3,yes,3,yes,0.4777777777777777,-0.9211932320787811,0.4027777777777778,,2017-03-27 11:36:45.000000,2017-03-27 11:37:35.000000
877,16,1,,125,4,yes,3,yes,0.8777777777777779,0.597100816594732,0.625,,2017-03-27 11:36:52.000000,2017-03-27 11:37:45.000000
878,14,1,,87,3,yes,3,no,0.033333333333333305,-0.9970749873963014,-0.1750000000000001,,2017-03-27 11:36:57.000000,2017-03-27 11:37:51.000000
879,15,1,,107,4,yes,4,yes,0.8,0.20632928530448424,0.33611111111111114,,2017-03-27 11:36:54.000000,2017-03-27 11:37:53.000000
880,16,1,,89,1,yes,1,no,0.2333333333333334,-0.9939192614118728,-0.24166666666666672,,2017-03-27 11:37:07.000000,2017-03-27 11:38:04.000000
881,14,1,,104,3,yes,3,yes,0.25555555555555554,-0.9929189224297311,0.2027777777777778,,2017-03-27 11:37:15.000000,2017-03-27 11:38:10.000000
882,16,1,,145,3,no,4,yes,0.5000000000000001,-0.9004056663271096,0.31388888888888894,,2017-03-27 11:37:26.000000,2017-03-27 11:38:19.000000
883,14,1,,150,3,yes,3,no,0.1444444444444444,-0.997909119311801,0.11388888888888883,,2017-03-27 11:37:32.000000,2017-03-27 11:38:34.000000
884,16,1,,139,1,yes,1,no,-0.011111111111111061,-0.9319969810330788,-0.4638888888888889,,2017-03-27 11:37:41.000000,2017-03-27 11:38:36.000000
885,15,1,,158,4,no,4,yes,0.3999999999999999,-0.48962632992449573,0.6694444444444445,,2017-03-27 11:37:15.000000,2017-03-27 11:38:40.000000
886,14,1,,135,3,yes,3,no,0.033333333333333305,-0.9993836462769206,-0.01944444444444451,,2017-03-27 11:37:57.000000,2017-03-27 11:38:47.000000
887,16,1,,112,3,yes,2,yes,0.4555555555555556,-0.9377769280524884,0.2027777777777778,,2017-03-27 11:37:58.000000,2017-03-27 11:38:51.000000
888,16,1,,141,4,yes,3,yes,0.5444444444444446,-0.8423258860356001,0.42500000000000004,,2017-03-27 11:38:14.000000,2017-03-27 11:39:03.000000
889,14,1,,148,3,yes,3,no,0.12222222222222229,-0.9980920947610555,0.13611111111111107,,2017-03-27 11:38:10.000000,2017-03-27 11:39:08.000000
890,16,1,,83,3,yes,4,yes,0.6555555555555557,-0.5463140317088938,0.33611111111111114,,2017-03-27 11:38:25.000000,2017-03-27 11:39:18.000000
891,14,1,,94,4,yes,3,yes,0.8555555555555555,0.49777770092715357,-0.37499999999999994,,2017-03-27 11:38:31.000000,2017-03-27 11:39:20.000000
892,16,1,,135,1,no,4,no,-0.05555555555555555,-0.9139378725841905,-0.48611111111111105,,2017-03-27 11:38:40.000000,2017-03-27 11:39:35.000000
893,14,0,,10005,4,yes,3,yes,0.8111111111111112,0.26843125986394867,-0.663888888888889,a010,2017-03-27 11:38:42.000000,2017-03-27 11:39:43.000000
894,15,1,,101,3,no,4,no,-0.15555555555555559,-0.9976375997693111,-0.04166666666666663,,2017-03-27 11:38:02.000000,2017-03-27 11:39:48.000000
895,16,1,,118,5,yes,4,yes,0.8777777777777779,0.597100816594732,0.6472222222222224,,2017-03-27 11:38:57.000000,2017-03-27 11:39:49.000000
896,15,1,,125,4,no,4,yes,0.6444444444444445,-0.5882763853401332,0.24722222222222218,,2017-03-27 11:39:10.000000,2017-03-27 11:40:05.000000
897,14,1,,142,3,yes,3,yes,0.3,-0.9884787723111541,0.09166666666666672,,2017-03-27 11:39:06.000000,2017-03-27 11:40:07.000000
898,16,0,,10002,1,no,5,no,0.12222222222222229,-0.9319969810330788,-0.4638888888888889,a001,2017-03-27 11:39:10.000000,2017-03-27 11:40:11.000000
899,16,1,,150,1,yes,1,no,-0.7000000000000001,-0.34894641036798557,0.04722222222222223,,2017-03-27 11:39:33.000000,2017-03-27 11:40:27.000000
900,15,1,,126,4,no,2,yes,0.688888888888889,-0.40253883290642956,0.31388888888888894,,2017-03-27 11:39:27.000000,2017-03-27 11:40:27.000000
901,14,1,,133,3,yes,3,no,-0.3,-0.9884787723111541,0.002777777777777735,,2017-03-27 11:39:30.000000,2017-03-27 11:40:32.000000
902,16,1,,148,1,no,4,no,-0.9222222222222223,0.7600914523867437,0.22500000000000006,,2017-03-27 11:39:48.000000,2017-03-27 11:40:43.000000
903,16,1,,128,4,yes,3,yes,0.7000000000000002,-0.34894641036798524,0.625,,2017-03-27 11:40:05.000000,2017-03-27 11:40:53.000000
904,14,1,,109,3,yes,3,no,0.07777777777777779,-0.997708614978047,-0.15277777777777773,,2017-03-27 11:39:54.000000,2017-03-27 11:40:54.000000
905,15,1,,130,2,yes,2,yes,0.08888888888888898,-0.9949353856748344,0.22500000000000006,,2017-03-27 11:39:49.000000,2017-03-27 11:41:01.000000
906,16,1,,105,4,yes,3,yes,0.8333333333333334,0.3875883744082167,0.625,,2017-03-27 11:40:15.000000,2017-03-27 11:41:05.000000
907,14,1,,114,3,yes,3,yes,0.05555555555555567,-0.9990831901221945,0.06944444444444448,,2017-03-27 11:40:16.000000,2017-03-27 11:41:11.000000
908,16,1,,130,1,yes,1,no,0.21111111111111103,-0.7857620547028259,-0.5750000000000001,,2017-03-27 11:40:26.000000,2017-03-27 11:41:15.000000
909,15,0,,10005,4,no,4,yes,0.5777777777777778,-0.7798118266519196,0.42500000000000004,a010,2017-03-27 11:40:23.000000,2017-03-27 11:41:26.000000
910,16,1,,91,1,yes,1,no,-0.011111111111111061,-0.8913393834741545,-0.5083333333333334,,2017-03-27 11:40:36.000000,2017-03-27 11:41:26.000000
911,14,1,,117,3,yes,3,yes,0.4555555555555556,-0.9377769280524884,0.33611111111111114,,2017-03-27 11:40:33.000000,2017-03-27 11:41:27.000000
912,14,1,,116,3,yes,3,no,-0.47777777777777786,-0.921193232078781,0.15833333333333333,,2017-03-27 11:40:49.000000,2017-03-27 11:41:40.000000
913,16,1,,103,2,yes,1,no,0.05555555555555567,-0.9577643647660453,-0.41944444444444445,,2017-03-27 11:40:48.000000,2017-03-27 11:41:42.000000
914,15,1,,82,4,no,4,yes,0.5777777777777778,-0.7798118266519196,0.4027777777777778,,2017-03-27 11:40:48.000000,2017-03-27 11:41:50.000000
915,16,1,,101,1,no,4,no,0.1888888888888889,-0.9667787098562698,-0.3972222222222223,,2017-03-27 11:41:04.000000,2017-03-27 11:41:54.000000
916,14,1,,115,3,yes,3,no,0.07777777777777779,-0.9989952190097368,-0.01944444444444451,,2017-03-27 11:41:02.000000,2017-03-27 11:42:00.000000
917,16,1,,136,1,no,4,no,-0.12222222222222229,-0.5128635538321694,-0.663888888888889,,2017-03-27 11:41:16.000000,2017-03-27 11:42:06.000000
918,15,1,,108,4,yes,4,yes,0.9333333333333333,0.7934895619680109,0.18055555555555558,,2017-03-27 11:41:13.000000,2017-03-27 11:42:07.000000
919,14,1,,149,3,yes,3,yes,0.2333333333333334,-0.9944504704447937,0.18055555555555558,,2017-03-27 11:41:23.000000,2017-03-27 11:42:09.000000
920,15,1,,81,4,yes,4,yes,0.9777777777777779,0.9007702065774681,0.736111111111111,,2017-03-27 11:41:29.000000,2017-03-27 11:42:29.000000
921,16,2,201,,4,yes,4,yes,0.8333333333333334,0.3875883744082167,0.6916666666666668,,2017-03-27 11:41:45.000000,2017-03-27 11:42:39.000000
922,14,1,,145,3,yes,3,yes,0.05555555555555567,-0.998829456231968,0.09166666666666672,,2017-03-27 11:41:31.000000,2017-03-27 11:42:41.000000
923,15,1,,156,4,no,4,yes,0.8,0.20632928530448424,0.6027777777777779,,2017-03-27 11:41:51.000000,2017-03-27 11:42:46.000000
924,16,2,202,,2,yes,2,yes,-0.05555555555555555,-0.9985055496130376,0.11388888888888883,,2017-03-27 11:42:01.000000,2017-03-27 11:42:56.000000
925,14,1,,124,3,yes,3,no,0.25555555555555554,-0.9929189224297311,0.2027777777777778,,2017-03-27 11:42:04.000000,2017-03-27 11:43:01.000000
926,15,1,,95,4,yes,4,yes,0.6666666666666666,-0.5013381404778048,0.3583333333333334,,2017-03-27 11:42:08.000000,2017-03-27 11:43:08.000000
927,16,2,203,,1,yes,1,no,0.16666666666666677,-0.9839113672385734,-0.3305555555555557,,2017-03-27 11:42:18.000000,2017-03-27 11:43:10.000000
928,14,0,,10001,3,yes,3,yes,0.388888888888889,-0.9647203736704834,0.4027777777777778,a111,2017-03-27 11:42:23.000000,2017-03-27 11:43:22.000000
929,16,2,205,,4,no,4,yes,0.7000000000000002,-0.34894641036798524,0.49166666666666675,,2017-03-27 11:42:32.000000,2017-03-27 11:43:22.000000
930,15,1,,149,3,no,3,no,0.04444444444444449,-0.9975643861939557,0.15833333333333333,,2017-03-27 11:42:30.000000,2017-03-27 11:43:33.000000
931,16,2,206,,4,yes,4,yes,0.8333333333333334,0.3875883744082167,0.6472222222222224,,2017-03-27 11:42:44.000000,2017-03-27 11:43:35.000000
932,14,1,,107,4,yes,4,yes,0.4777777777777777,-0.9211932320787811,0.38055555555555554,,2017-03-27 11:42:44.000000,2017-03-27 11:43:47.000000
933,16,2,208,,3,yes,3,yes,0.21111111111111103,-0.9278588476306058,0.4694444444444445,,2017-03-27 11:42:57.000000,2017-03-27 11:43:52.000000
934,15,1,,134,4,no,4,yes,0.6444444444444445,-0.5882763853401332,0.26944444444444443,,2017-03-27 11:42:56.000000,2017-03-27 11:44:00.000000
935,16,2,209,,5,yes,3,yes,0.9,0.6845861659730219,0.713888888888889,,2017-03-27 11:43:13.000000,2017-03-27 11:44:06.000000
936,14,1,,141,3,yes,3,yes,0.12222222222222229,-0.9975643861939557,0.15833333333333333,,2017-03-27 11:43:10.000000,2017-03-27 11:44:11.000000
937,16,2,210,,3,no,4,yes,0.16666666666666677,-0.9973308658475292,-0.04166666666666663,,2017-03-27 11:43:28.000000,2017-03-27 11:44:23.000000
938,14,1,,103,3,yes,3,no,0.09999999999999992,-0.9987171533451877,0.02499999999999998,,2017-03-27 11:43:33.000000,2017-03-27 11:44:26.000000
939,14,1,,156,3,yes,3,yes,0.5222222222222223,-0.8744753160933014,0.31388888888888894,,2017-03-27 11:43:48.000000,2017-03-27 11:44:35.000000
940,15,1,,122,4,no,4,no,0.5333333333333334,-0.8592502067470444,0.22500000000000006,,2017-03-27 11:43:22.000000,2017-03-27 11:44:38.000000
941,16,2,212,,3,yes,2,no,0.43333333333333346,-0.950955515398348,-0.3527777777777778,,2017-03-27 11:43:45.000000,2017-03-27 11:44:42.000000
942,14,1,,137,3,yes,3,no,0.09999999999999992,-0.9987171533451877,0.09166666666666672,,2017-03-27 11:43:57.000000,2017-03-27 11:44:52.000000
943,16,2,213,,5,yes,4,yes,0.7444444444444445,-0.11202853986693084,0.5361111111111111,,2017-03-27 11:44:04.000000,2017-03-27 11:44:53.000000
944,14,1,,125,3,yes,3,yes,0.4777777777777777,-0.9211932320787811,0.2027777777777778,,2017-03-27 11:44:14.000000,2017-03-27 11:45:01.000000
945,16,2,215,,4,yes,4,yes,0.8777777777777779,0.597100816594732,0.49166666666666675,,2017-03-27 11:44:15.000000,2017-03-27 11:45:06.000000
946,15,1,,132,2,no,2,yes,-0.19999999999999996,-0.9961508282207651,-0.063888888888889,,2017-03-27 11:44:01.000000,2017-03-27 11:45:09.000000
947,16,2,216,,4,yes,3,yes,0.6555555555555557,-0.38939138798361594,0.6916666666666668,,2017-03-27 11:44:28.000000,2017-03-27 11:45:16.000000
948,14,1,,85,3,yes,3,yes,0.4111111111111111,-0.9613958095293081,0.13611111111111107,,2017-03-27 11:44:23.000000,2017-03-27 11:45:19.000000
949,16,2,217,,1,yes,1,no,0.011111111111111184,-0.9922416544442326,-0.26388888888888884,,2017-03-27 11:44:38.000000,2017-03-27 11:45:29.000000
950,15,1,,99,4,yes,4,yes,0.8666666666666667,0.5488794051240125,0.2916666666666667,,2017-03-27 11:44:32.000000,2017-03-27 11:45:31.000000
951,14,1,,99,3,yes,3,no,0.43333333333333346,-0.884867328171649,0.5138888888888888,,2017-03-27 11:44:41.000000,2017-03-27 11:45:34.000000
952,16,2,220,,1,no,4,no,0.25555555555555554,-0.9929189224297311,-0.13055555555555562,,2017-03-27 11:44:51.000000,2017-03-27 11:45:45.000000
953,14,1,,138,3,yes,3,no,0.05555555555555567,-0.9968909347120797,0.18055555555555558,,2017-03-27 11:44:56.000000,2017-03-27 11:45:53.000000
954,16,2,221,,2,yes,2,no,0.09999999999999992,-0.9987171533451877,-0.08611111111111112,,2017-03-27 11:45:06.000000,2017-03-27 11:45:55.000000
955,15,1,,85,3,no,4,yes,0.4444444444444444,-0.9447472369440276,0.2916666666666667,,2017-03-27 11:44:54.000000,2017-03-27 11:46:05.000000
956,15,1,,153,4,no,4,yes,0.7555555555555556,-0.04887286747496844,0.5138888888888888,,2017-03-27 11:45:28.000000,2017-03-27 11:46:20.000000
957,16,2,222,,4,yes,2,yes,0.8111111111111112,0.26843125986394867,0.736111111111111,,2017-03-27 11:45:17.000000,2017-03-27 11:46:26.000000
958,15,1,,150,3,yes,2,no,-0.17777777777777784,-0.9969843628651698,-0.15277777777777773,,2017-03-27 11:45:42.000000,2017-03-27 11:46:39.000000
959,16,2,223,,4,no,4,yes,0.4111111111111111,-0.884867328171649,0.5138888888888888,,2017-03-27 11:45:48.000000,2017-03-27 11:46:42.000000
960,14,2,201,,4,yes,3,yes,0.3444444444444445,-0.9087501520570657,0.49166666666666675,,2017-03-27 11:45:52.000000,2017-03-27 11:46:48.000000
961,16,2,224,,2,yes,2,no,0.25555555555555554,-0.9929189224297311,-0.10833333333333324,,2017-03-27 11:46:03.000000,2017-03-27 11:46:53.000000
962,15,1,,90,2,no,2,yes,0.06666666666666661,-0.9865891536893029,0.31388888888888894,,2017-03-27 11:46:02.000000,2017-03-27 11:47:00.000000
963,14,2,202,,4,yes,4,yes,0.7000000000000002,-0.34894641036798524,0.6027777777777779,,2017-03-27 11:46:11.000000,2017-03-27 11:47:04.000000
964,16,2,225,,3,no,4,yes,0.4555555555555556,-0.9377769280524884,0.15833333333333333,,2017-03-27 11:46:15.000000,2017-03-27 11:47:06.000000
965,15,1,,136,2,no,4,no,-0.3333333333333333,-0.9834161246344204,0.06944444444444448,,2017-03-27 11:46:23.000000,2017-03-27 11:47:15.000000
966,16,2,226,,5,no,5,yes,0.8777777777777779,0.597100816594732,0.5583333333333333,,2017-03-27 11:46:28.000000,2017-03-27 11:47:27.000000
967,14,2,203,,3,yes,3,yes,0.16666666666666677,-0.9782212590204664,0.3583333333333334,,2017-03-27 11:46:26.000000,2017-03-27 11:47:30.000000
968,15,1,,159,3,no,4,no,0.06666666666666661,-0.9829057624523566,0.33611111111111114,,2017-03-27 11:46:37.000000,2017-03-27 11:47:35.000000
969,16,2,9999,,5,yes,4,yes,0.988888888888889,0.9217456493534859,0.625,,2017-03-27 11:46:49.000000,2017-03-27 11:47:38.000000
970,14,2,205,,4,yes,3,yes,0.7222222222222223,-0.23438947444255687,0.6916666666666668,,2017-03-27 11:46:52.000000,2017-03-27 11:47:45.000000
971,15,1,,155,4,no,4,yes,0.6666666666666666,-0.38939138798361594,0.6916666666666668,,2017-03-27 11:46:58.000000,2017-03-27 11:47:47.000000
972,15,1,,139,3,no,3,yes,0.4222222222222223,-0.9564810695199486,0.38055555555555554,,2017-03-27 11:47:09.000000,2017-03-27 11:48:06.000000
973,14,2,206,,3,yes,3,no,0.5888888888888888,-0.7194273621424856,0.6027777777777779,,2017-03-27 11:47:07.000000,2017-03-27 11:48:08.000000
974,15,1,,138,4,yes,2,yes,0.6444444444444445,-0.5882763853401332,0.44722222222222224,,2017-03-27 11:47:28.000000,2017-03-27 11:48:19.000000
975,15,1,,118,4,no,4,yes,0.5111111111111113,-0.888147525117454,0.4027777777777778,,2017-03-27 11:47:41.000000,2017-03-27 11:48:37.000000
976,14,2,208,,4,yes,3,yes,0.388888888888889,-0.7194273621424856,0.6027777777777779,,2017-03-27 11:47:30.000000,2017-03-27 11:48:38.000000
977,14,2,209,,3,yes,3,yes,0.43333333333333346,-0.950955515398348,0.3583333333333334,,2017-03-27 11:48:00.000000,2017-03-27 11:48:56.000000
978,15,0,,10004,5,yes,4,yes,0.8888888888888891,0.6423496619925195,0.8472222222222223,a110,2017-03-27 11:48:00.000000,2017-03-27 11:49:02.000000
979,14,2,210,,3,yes,3,no,0.12222222222222229,-0.9949353856748344,0.22500000000000006,,2017-03-27 11:48:18.000000,2017-03-27 11:49:15.000000
980,15,1,,151,2,no,2,yes,0.6,-0.7267722038377046,0.5138888888888888,,2017-03-27 11:48:25.000000,2017-03-27 11:49:18.000000
981,14,2,212,,3,yes,3,no,0.32222222222222235,-0.9722701052067964,0.38055555555555554,,2017-03-27 11:48:37.000000,2017-03-27 11:49:32.000000
982,15,1,,100,4,no,4,yes,0.48888888888888893,-0.9113802932909415,0.24722222222222218,,2017-03-27 11:48:40.000000,2017-03-27 11:49:33.000000
983,14,2,213,,3,yes,3,yes,0.4555555555555556,-0.9377769280524884,0.42500000000000004,,2017-03-27 11:48:54.000000,2017-03-27 11:49:44.000000
984,15,1,,92,3,yes,2,yes,0.2888888888888888,-0.9897978305762707,0.22500000000000006,,2017-03-27 11:48:55.000000,2017-03-27 11:49:53.000000
985,14,2,215,,3,yes,3,yes,0.388888888888889,-0.9551596320618567,0.42500000000000004,,2017-03-27 11:49:06.000000,2017-03-27 11:50:05.000000
986,15,1,,146,4,yes,2,yes,0.688888888888889,-0.40253883290642956,0.5138888888888888,,2017-03-27 11:49:15.000000,2017-03-27 11:50:10.000000
987,14,2,216,,3,yes,3,yes,0.5888888888888888,-0.7545322520279426,0.5138888888888888,,2017-03-27 11:49:28.000000,2017-03-27 11:50:15.000000
988,14,2,217,,4,yes,3,yes,0.8777777777777779,0.7331605911556109,0.913888888888889,,2017-03-27 11:49:37.000000,2017-03-27 11:50:22.000000
989,15,1,,137,3,yes,2,yes,0.4444444444444444,-0.9447472369440276,0.22500000000000006,,2017-03-27 11:49:33.000000,2017-03-27 11:50:24.000000
990,14,2,220,,2,yes,3,no,-0.5888888888888889,-0.7545322520279425,0.26944444444444443,,2017-03-27 11:49:45.000000,2017-03-27 11:50:34.000000
991,14,2,221,,3,yes,3,yes,0.16666666666666677,-0.9935372506500277,0.24722222222222218,,2017-03-27 11:49:56.000000,2017-03-27 11:50:46.000000
992,15,1,,133,2,no,4,no,-0.13333333333333336,-0.9949353856748344,0.22500000000000006,,2017-03-27 11:49:47.000000,2017-03-27 11:50:56.000000
993,14,2,222,,3,yes,3,yes,0.1444444444444444,-0.9960316250073655,0.2027777777777778,,2017-03-27 11:50:09.000000,2017-03-27 11:50:57.000000
994,15,1,,104,4,yes,2,yes,0.5555555555555555,-0.823549793585745,0.49166666666666675,,2017-03-27 11:50:18.000000,2017-03-27 11:51:05.000000
995,14,2,223,,3,yes,3,yes,0.2777777777777779,-0.9909665238845049,0.26944444444444443,,2017-03-27 11:50:19.000000,2017-03-27 11:51:15.000000
996,15,1,,94,4,yes,2,yes,0.5777777777777778,-0.7798118266519196,0.5361111111111111,,2017-03-27 11:50:28.000000,2017-03-27 11:51:23.000000
997,14,2,224,,3,yes,3,yes,0.3444444444444445,-0.9782212590204664,0.3583333333333334,,2017-03-27 11:50:37.000000,2017-03-27 11:51:27.000000
998,14,2,225,,4,yes,3,yes,0.7666666666666668,0.01501295720423701,0.6027777777777779,,2017-03-27 11:50:49.000000,2017-03-27 11:51:35.000000
999,15,1,,96,4,yes,2,yes,0.3555555555555557,-0.9278588476306058,0.4694444444444445,,2017-03-27 11:50:45.000000,2017-03-27 11:51:36.000000
1000,14,2,226,,5,yes,3,yes,1,1,-0.9527777777777778,,2017-03-27 11:50:57.000000,2017-03-27 11:51:44.000000
1001,15,1,,91,3,yes,2,yes,0.5333333333333334,-0.8592502067470444,0.4027777777777778,,2017-03-27 11:50:59.000000,2017-03-27 11:51:49.000000
1002,14,2,9999,,4,yes,3,yes,0.8555555555555555,0.49777770092715357,0.42500000000000004,,2017-03-27 11:51:06.000000,2017-03-27 11:51:53.000000
1003,15,0,,10003,3,no,3,yes,0.3333333333333333,-0.8551842916662291,0.5361111111111111,a100,2017-03-27 11:51:12.000000,2017-03-27 11:52:46.000000
1004,15,1,,116,4,yes,2,yes,0.3777777777777778,-0.9730939016750291,0.33611111111111114,,2017-03-27 11:52:08.000000,2017-03-27 11:53:10.000000
1005,15,1,,98,4,no,4,yes,0.6666666666666666,-0.2784068705563263,0.713888888888889,,2017-03-27 11:52:33.000000,2017-03-27 11:53:21.000000
1006,15,1,,148,3,no,2,yes,0.6222222222222223,-0.6632450220927011,0.2916666666666667,,2017-03-27 11:52:44.000000,2017-03-27 11:53:36.000000
1007,15,1,,144,3,yes,2,yes,0.6666666666666666,-0.5013381404778048,0.26944444444444443,,2017-03-27 11:52:59.000000,2017-03-27 11:53:57.000000
1008,15,1,,97,4,no,3,yes,0.4666666666666668,-0.9087501520570657,0.49166666666666675,,2017-03-27 11:53:19.000000,2017-03-27 11:54:16.000000
1009,15,1,,105,4,yes,4,yes,0.7333333333333335,-0.17400564782724315,0.6027777777777779,,2017-03-27 11:53:39.000000,2017-03-27 11:54:27.000000
1010,15,1,,93,3,no,4,yes,0.2000000000000001,-0.9722701052067964,0.38055555555555554,,2017-03-27 11:53:49.000000,2017-03-27 11:54:46.000000
1011,15,1,,143,4,no,2,yes,0.3777777777777778,-0.8551842916662291,0.5361111111111111,,2017-03-27 11:54:08.000000,2017-03-27 11:54:57.000000
1012,15,1,,83,4,no,4,yes,0.4666666666666668,-0.9087501520570657,0.49166666666666675,,2017-03-27 11:54:19.000000,2017-03-27 11:55:11.000000
1013,15,2,201,,5,no,4,yes,0.7333333333333335,0.6531916700460627,0.8916666666666667,,2017-03-27 11:54:47.000000,2017-03-27 11:55:39.000000
1014,15,2,202,,3,no,3,yes,0.5777777777777778,-0.7798118266519196,0.3583333333333334,,2017-03-27 11:55:02.000000,2017-03-27 11:55:56.000000
1015,15,2,203,,2,no,2,yes,0.17777777777777773,-0.9894828714581883,0.2916666666666667,,2017-03-27 11:55:18.000000,2017-03-27 11:56:13.000000
1016,15,2,205,,3,yes,2,yes,0.2000000000000001,-0.9647203736704834,0.4027777777777778,,2017-03-27 11:55:35.000000,2017-03-27 11:56:44.000000
1017,15,2,206,,3,no,2,yes,0.7111111111111111,-0.29280933420867683,0.4694444444444445,,2017-03-27 11:56:07.000000,2017-03-27 11:57:01.000000
1018,15,2,208,,3,no,2,yes,0.06666666666666661,-0.9949353856748344,0.22500000000000006,,2017-03-27 11:56:24.000000,2017-03-27 11:57:35.000000
1019,15,2,209,,4,yes,4,yes,0.6222222222222223,-0.48962632992449573,0.6694444444444445,,2017-03-27 11:56:57.000000,2017-03-27 11:57:48.000000
1020,15,2,210,,3,no,4,yes,0.3777777777777778,-0.9551596320618567,0.42500000000000004,,2017-03-27 11:57:10.000000,2017-03-27 11:58:05.000000
1021,15,2,212,,2,yes,3,yes,0.06666666666666661,-0.9935372506500277,0.24722222222222218,,2017-03-27 11:57:28.000000,2017-03-27 11:58:25.000000
1022,15,2,213,,4,yes,2,yes,0.5555555555555555,-0.823549793585745,0.4694444444444445,,2017-03-27 11:57:47.000000,2017-03-27 11:58:38.000000
1023,15,2,215,,4,no,4,yes,0.8444444444444446,0.4439446777788574,0.5138888888888888,,2017-03-27 11:58:00.000000,2017-03-27 11:58:51.000000
1024,15,2,216,,4,no,2,yes,0.7777777777777777,0.07915916726660921,0.625,,2017-03-27 11:58:14.000000,2017-03-27 11:59:05.000000
1025,15,2,217,,2,no,2,yes,0.06666666666666661,-0.9980920947610555,0.13611111111111107,,2017-03-27 11:58:28.000000,2017-03-27 11:59:18.000000
1026,15,2,220,,4,no,4,no,0.31111111111111117,-0.8551842916662291,0.5361111111111111,,2017-03-27 11:58:40.000000,2017-03-27 11:59:33.000000
1027,15,2,221,,3,yes,2,yes,0.2222222222222222,-0.8185480928880686,0.5583333333333333,,2017-03-27 11:58:56.000000,2017-03-27 11:59:51.000000
1028,15,2,222,,4,yes,2,yes,0.6444444444444445,-0.5882763853401332,0.5361111111111111,,2017-03-27 11:59:13.000000,2017-03-27 12:00:03.000000
1029,15,2,223,,3,no,2,yes,0.4222222222222223,-0.9564810695199486,0.3583333333333334,,2017-03-27 11:59:25.000000,2017-03-27 12:00:17.000000
1030,15,2,224,,3,yes,2,no,-0.15555555555555559,-0.9976375997693111,-0.063888888888889,,2017-03-27 11:59:40.000000,2017-03-27 12:00:51.000000
1031,15,2,225,,4,no,4,yes,0.5111111111111113,-0.888147525117454,0.33611111111111114,,2017-03-27 12:00:14.000000,2017-03-27 12:01:00.000000
1032,15,2,226,,4,no,4,yes,0.31111111111111117,-0.9782212590204664,0.3583333333333334,,2017-03-27 12:00:22.000000,2017-03-27 12:01:11.000000
