7712,80,1,,691,4,no,4,yes,0.5790120442708334,-0.677857397005604,0.6174391004774306,,2017-05-04 13:42:59.000000,2017-05-04 13:43:16.000000
7713,80,1,,706,2,no,2,yes,-0.5543212890625,-0.8257317970925518,0.32855021158854164,,2017-05-04 13:43:19.000000,2017-05-04 13:43:35.000000
7714,80,1,,657,3,no,2,yes,-0.17654351128472223,-0.9674922878689308,0.3952168782552084,,2017-05-04 13:43:37.000000,2017-05-04 13:43:54.000000
7715,80,1,,662,4,yes,4,yes,0.734567599826389,-0.16719241077537017,0.41743910047743066,,2017-05-04 13:43:56.000000,2017-05-04 13:44:10.000000
7716,80,1,,704,4,no,4,yes,0.35678982204861115,0.05154413747733333,0.7729946560329862,,2017-05-04 13:44:11.000000,2017-05-04 13:44:27.000000
7717,80,1,,673,3,no,2,yes,0.09012315538194447,-0.9988491518873981,-0.02700466579861114,,2017-05-04 13:44:28.000000,2017-05-04 13:44:47.000000
7718,80,1,,678,4,no,3,yes,0.13456759982638897,-0.9674920491192416,0.39521755642361117,,2017-05-04 13:44:49.000000,2017-05-04 13:45:03.000000
7719,80,1,,650,4,no,3,yes,0.15678982204861108,-0.7899700730076659,0.5729939778645834,,2017-05-04 13:45:05.000000,2017-05-04 13:45:20.000000
7720,80,1,,699,3,no,2,no,-0.08765462239583337,-0.9977585700826221,0.15077175564236117,,2017-05-04 13:45:22.000000,2017-05-04 13:45:43.000000
7721,80,0,,10001,4,yes,4,yes,0.5567898220486113,-0.8213430039654365,0.41743910047743066,a111,2017-05-04 13:45:45.000000,2017-05-04 13:46:05.000000
7722,80,1,,659,2,no,2,no,-0.3320990668402778,-0.9836380187423839,0.3063273111979167,,2017-05-04 13:46:07.000000,2017-05-04 13:46:28.000000
7723,80,1,,646,4,no,4,yes,0.09012315538194447,-0.933433592255121,0.461883544921875,,2017-05-04 13:46:31.000000,2017-05-04 13:46:51.000000
7724,80,1,,642,5,no,4,yes,0.8012342664930556,0.21329202793982716,0.5952162000868056,,2017-05-04 13:46:52.000000,2017-05-04 13:47:10.000000
7725,80,1,,671,2,no,2,yes,-0.3320990668402778,-0.9586679968496096,0.4174384223090278,,2017-05-04 13:47:11.000000,2017-05-04 13:47:31.000000
7726,80,1,,718,4,no,4,yes,0.4901231553819444,-0.9102206940928272,0.3952168782552084,,2017-05-04 13:47:32.000000,2017-05-04 13:47:49.000000
7727,80,1,,684,4,no,3,yes,0.46790093315972225,-0.9290323219644194,0.3952168782552084,,2017-05-04 13:47:50.000000,2017-05-04 13:48:03.000000
7728,80,1,,676,2,no,2,yes,0.2679009331597222,-0.9862919923192697,-0.31589423285590285,,2017-05-04 13:48:04.000000,2017-05-04 13:48:24.000000
7729,80,1,,644,4,yes,4,yes,0.6234564887152778,-0.6593883776518692,0.43966064453125,,2017-05-04 13:48:26.000000,2017-05-04 13:48:41.000000
7730,80,1,,711,2,no,2,no,-0.2654324001736111,-0.9921093029749148,-0.22700602213541674,,2017-05-04 13:48:42.000000,2017-05-04 13:48:54.000000
7731,80,1,,688,2,no,3,yes,0.5567898220486113,-0.8213430039654365,-0.44922756618923604,,2017-05-04 13:48:56.000000,2017-05-04 13:49:25.000000
7732,80,1,,698,4,no,3,yes,0.6234564887152778,-0.6054161946067373,0.6396606445312499,,2017-05-04 13:49:26.000000,2017-05-04 13:49:40.000000
7733,80,1,,683,4,no,4,yes,0.5567898220486113,-0.8213430039654365,0.3952168782552084,,2017-05-04 13:49:43.000000,2017-05-04 13:49:57.000000
7734,80,1,,694,4,no,4,yes,0.6234564887152778,0.30313236217427497,0.8174397786458334,,2017-05-04 13:49:59.000000,2017-05-04 13:50:15.000000
7735,80,1,,707,2,no,2,no,-0.19876573350694446,-0.9586676945864172,0.41743910047743066,,2017-05-04 13:50:17.000000,2017-05-04 13:50:29.000000
7736,80,1,,666,3,no,2,no,-0.10987684461805561,-0.9842598628411457,0.3285495334201389,,2017-05-04 13:50:31.000000,2017-05-04 13:50:48.000000
7737,80,1,,649,4,no,4,yes,0.6234564887152778,-0.6593883776518692,0.5507717556423612,,2017-05-04 13:50:50.000000,2017-05-04 13:51:09.000000
7738,80,1,,712,2,no,2,yes,-0.4876546223958334,-0.9125255667246344,0.1507731119791667,,2017-05-04 13:51:10.000000,2017-05-04 13:51:25.000000
7739,80,1,,709,2,no,2,no,-0.3765435112847223,-0.933433592255121,0.461883544921875,,2017-05-04 13:51:26.000000,2017-05-04 13:51:49.000000
7740,80,1,,702,3,no,2,yes,-0.04321017795138888,-0.9963477711909358,0.1952168782552083,,2017-05-04 13:51:51.000000,2017-05-04 13:52:12.000000
7741,80,1,,669,4,no,3,yes,0.15678982204861108,-0.9744561768704028,0.37299465603298615,,2017-05-04 13:52:14.000000,2017-05-04 13:52:31.000000
7742,80,0,,10003,3,no,1,yes,0.15678982204861108,-0.9475083840738072,0.43966132269965275,a100,2017-05-04 13:52:33.000000,2017-05-04 13:53:12.000000
7743,80,1,,679,4,no,4,yes,0.8456787109375,0.45005356320599277,0.5063273111979167,,2017-05-04 13:53:14.000000,2017-05-04 13:53:32.000000
7744,80,1,,643,4,no,4,yes,0.3345675998263888,0.5272268001127731,0.861883544921875,,2017-05-04 13:53:33.000000,2017-05-04 13:53:54.000000
7745,80,1,,654,3,no,2,yes,0.46790093315972225,-0.9290323219644194,0.3507717556423611,,2017-05-04 13:53:56.000000,2017-05-04 13:54:11.000000
7746,80,1,,641,4,yes,4,yes,0.9123453776041667,0.72799175307497,0.6396606445312499,,2017-05-04 13:54:14.000000,2017-05-04 13:54:28.000000
7747,80,1,,689,4,no,3,yes,0.5567898220486113,-0.7390377061302182,0.5952162000868056,,2017-05-04 13:54:30.000000,2017-05-04 13:54:56.000000
7748,80,1,,719,4,no,4,yes,0.5345675998263889,-0.7390377061302182,0.5952162000868056,,2017-05-04 13:54:58.000000,2017-05-04 13:55:12.000000
